ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,Total_Injection_VOL,BORE_OIL_VOL
24.0,100.0,33.549,4.47,10932.0,688.0
24.0,100.0,33.597,4.517,10942.0,686.0
24.0,100.0,33.63,4.55,9044.0,686.0
24.0,100.0,33.632,4.545,8820.0,688.0
24.0,100.0,33.639,4.552,8921.0,691.0
24.0,100.0,33.627,4.542,10956.0,690.0
24.0,100.0,33.826,4.746,10983.0,689.0
24.0,100.0,33.674,4.596,10660.0,690.0
24.0,100.0,33.7,4.622,9219.0,690.0
24.0,100.0,33.804,4.727,9250.0,690.0
24.0,97.91667,33.717,4.64,9046.0,691.0
24.0,100.0,33.691,4.617,9780.0,689.0
24.0,100.0,33.724,4.654,11021.0,689.0
24.0,100.0,34.091,5.037,11035.0,688.0
24.0,100.0,34.071,4.999,8580.0,689.0
24.0,100.0,33.897,4.833,8878.0,690.0
24.0,100.0,33.642,4.567,8860.0,688.0
24.0,100.0,33.599,4.536,8866.0,687.0
24.0,100.0,33.878,4.828,9116.0,685.0
24.0,100.0,33.856,4.79,11833.0,683.0
24.0,100.0,33.967,4.915,12170.0,685.0
24.0,100.0,33.874,4.803,10667.0,699.0
24.0,100.0,33.652,4.567,8657.0,703.0
24.0,100.0,33.877,4.82,8415.0,700.0
24.0,100.0,33.859,4.801,8221.0,699.0
24.0,100.0,33.834,4.779,9602.0,698.0
24.0,100.0,33.603,4.527,12951.0,694.0
24.0,100.0,33.709,4.636,13022.0,691.0
24.0,100.0,33.711,4.628,9767.0,696.0
24.0,100.0,33.727,4.641,8623.0,697.0
24.0,100.0,33.723,4.644,8656.0,697.0
24.0,100.0,33.691,4.623,8633.0,694.0
24.0,100.0,33.083,4.826,8523.0,698.0
24.0,100.0,32.465,5.077,12550.0,702.0
24.0,99.99992,32.422,5.32,10165.0,698.0
0.63,21.99157,50.951,21.297,5021.0,633.0
0.0,1.24853,2.404,2.225,0.0,0.0
0.0,15.31057,2.356,2.294,0.0,0.0
0.0,38.44189,2.289,2.27,0.0,0.0
0.0,0.13821,2.134,2.108,0.0,0.0
0.0,0.05399,2.05,2.025,0.0,0.0
0.0,1.01499,1.978,1.945,0.0,0.0
0.0,14.79343,1.939,1.89,0.0,0.0
0.0,14.1733,1.91,1.859,0.0,0.0
0.0,13.80923,1.906,1.854,0.0,0.0
0.0,12.07724,1.892,1.825,0.0,0.0
0.0,6.99108,1.881,1.827,0.0,0.0
0.0,0.0,1.943,1.781,0.0,0.0
0.0,0.69,2.132,2.009,0.0,0.0
0.0,0.98339,1.849,1.726,0.0,0.0
0.0,1.02776,1.734,1.617,0.0,0.0
0.0,1.02472,1.585,1.482,0.0,0.0
0.0,0.97073,1.554,1.437,0.0,0.0
0.0,0.87842,1.501,1.379,0.0,0.0
0.0,0.87206,1.54,1.417,0.0,0.0
0.0,1.23069,1.344,1.22,0.0,0.0
0.0,1.31086,4.116,3.965,0.0,0.0
0.0,1.40008,123.567,97.719,0.0,0.0
0.0,1.17159,125.157,116.733,0.0,0.0
0.0,2.61737,123.102,98.063,0.0,0.0
0.0,1.31577,125.358,117.433,0.0,0.0
0.0,1.3153,125.263,113.514,0.0,0.0
0.0,1.3234,124.096,94.988,0.0,0.0
0.0,1.27718,123.409,94.345,0.0,0.0
0.0,1.22464,123.36,94.337,0.0,0.0
0.0,1.22043,123.305,94.334,0.0,0.0
2.99,15.89492,34.599,3.729,1778.0,193.0
24.0,98.36475,33.495,3.206,9629.0,820.0
24.0,98.39325,32.093,4.139,10481.0,795.0
24.0,98.40752,32.667,4.603,10523.0,740.0
24.0,98.42267,32.261,4.943,10679.0,799.0
24.0,98.43858,32.033,4.949,10701.0,830.0
24.0,98.42702,32.32,5.223,10723.0,730.0
24.0,98.43373,32.327,5.216,10746.0,728.0
24.0,98.42539,32.416,5.312,8622.0,721.0
24.0,98.426,32.452,5.346,8535.0,718.0
24.0,98.40807,32.49,5.386,10746.0,708.0
24.0,98.44202,32.395,5.286,10801.0,737.0
24.0,98.39629,32.608,5.517,10981.0,748.0
24.0,98.40476,32.774,5.682,11179.0,963.0
22.0,59.81561,44.881,10.991,6470.0,662.0
5.18,22.82939,33.557,6.591,1642.0,402.0
7.0,100.0,31.117,4.41,2707.0,183.0
24.0,98.38545,31.385,4.451,10986.0,1058.0
24.0,98.38795,32.024,5.042,11181.0,1072.0
24.0,98.38366,32.235,5.241,9673.0,714.0
24.0,98.39916,32.254,5.244,8189.0,713.0
24.0,98.40872,32.208,5.19,8182.0,717.0
24.0,98.36078,32.23,5.209,4571.0,709.0
24.0,98.36334,32.151,5.124,6439.0,700.0
24.0,98.39923,32.022,4.969,4704.0,700.0
24.0,98.41831,32.145,5.09,3504.0,719.0
24.0,98.38851,31.741,4.69,8642.0,682.0
24.0,98.39864,31.816,4.768,8647.0,686.0
24.0,98.4,32.075,5.036,8682.0,679.0
24.0,98.42735,31.89,4.846,8728.0,674.0
24.0,98.44173,31.858,4.822,8758.0,664.0
24.0,98.50241,31.378,4.34,8764.0,660.0
24.0,98.54411,31.357,4.312,8798.0,655.0
24.0,98.56876,31.315,4.297,14124.0,648.0
24.0,98.59295,31.476,4.451,14223.0,637.0
24.0,98.64341,31.63,4.598,14259.0,639.0
24.0,98.64712,31.646,4.604,14324.0,641.0
24.0,98.64413,32.143,5.095,14355.0,635.0
24.0,98.66581,32.239,5.167,13011.0,632.0
24.0,98.69572,31.955,4.873,11216.0,631.0
24.0,98.69939,32.134,5.069,11217.0,633.0
24.0,98.71518,32.461,5.407,11224.0,634.0
24.0,98.73489,32.347,5.279,11229.0,634.0
24.0,98.72893,32.31,5.234,11253.0,635.0
24.0,96.65148,32.538,5.463,11274.0,632.0
24.0,98.72524,32.42,5.328,11170.0,633.0
24.0,98.7403,32.492,5.388,11170.0,631.0
24.0,98.71902,32.72,5.632,11199.0,629.0
24.0,98.73971,32.642,5.555,10599.0,628.0
24.0,98.75773,32.471,5.38,9208.0,628.0
24.0,98.76283,32.484,5.391,9199.0,622.0
24.0,98.79724,32.549,5.452,9154.0,620.0
24.0,96.7445,32.417,5.334,9148.0,613.0
24.0,98.78466,32.448,5.368,9966.0,615.0
24.0,98.8222,32.161,5.073,12525.0,615.0
24.0,98.84253,32.042,4.954,12578.0,633.0
24.0,98.82996,32.096,5.003,10196.0,627.0
24.0,98.83457,32.107,5.009,9163.0,623.0
24.0,98.84171,32.097,5.0,9089.0,618.0
24.0,98.83986,32.112,5.015,8982.0,613.0
24.0,98.84376,32.113,5.024,8140.0,608.0
24.0,98.83499,32.498,5.05,10372.0,600.0
24.0,98.84959,32.105,5.003,10904.0,601.0
24.0,98.85586,32.058,4.96,11551.0,570.0
24.0,98.81892,32.286,5.195,11463.0,604.0
24.0,98.81569,32.398,5.317,11500.0,604.0
24.0,98.83206,32.345,5.262,11442.0,601.0
24.0,98.87061,32.137,5.035,10103.0,600.0
24.0,98.76313,32.116,5.029,8588.0,600.0
22.83,88.1105,33.074,5.762,8084.0,497.0
11.71,46.63368,32.934,5.682,4254.0,309.0
8.54,37.63038,30.405,3.75,3208.0,136.0
23.95,96.61268,31.918,5.185,8647.0,514.0
9.21,47.29245,31.587,4.813,4309.0,222.0
24.0,98.77681,31.636,4.858,9137.0,546.0
24.0,98.78289,31.634,4.854,9116.0,552.0
24.0,98.78878,31.667,4.899,9095.0,554.0
24.0,98.80563,31.695,4.938,9077.0,558.0
24.0,98.8092,31.892,5.131,11296.0,531.0
24.0,98.81481,31.969,5.201,12892.0,531.0
24.0,98.81753,32.118,5.312,13137.0,533.0
24.0,98.83545,32.24,5.42,12852.0,535.0
24.0,98.91103,32.031,5.18,9014.0,539.0
24.0,98.93106,32.159,5.303,9002.0,541.0
24.0,98.89703,31.853,5.003,9001.0,539.0
24.0,98.86803,31.843,4.997,8993.0,538.0
24.0,98.8807,32.307,5.493,8923.0,536.0
24.0,98.9297,32.24,5.404,12461.0,538.0
24.0,98.98751,32.352,5.499,13023.0,535.0
24.0,99.01533,32.25,5.394,10929.0,534.0
24.0,99.01411,32.17,5.122,8696.0,531.0
24.0,99.04762,32.779,5.039,9081.0,519.0
24.0,99.06964,31.939,5.11,9061.0,536.0
24.0,99.08677,31.942,5.119,9032.0,584.0
24.0,99.08568,32.122,5.313,10468.0,585.0
24.0,97.03116,31.922,5.108,13064.0,575.0
24.0,99.10675,32.223,5.399,13074.0,582.0
24.0,97.04637,32.053,5.222,9041.0,578.0
24.0,99.13028,31.976,5.139,9097.0,584.0
24.0,99.12867,32.285,5.462,9185.0,582.0
24.0,99.09032,32.28,5.264,9159.0,568.0
24.0,99.13482,32.177,5.35,9171.0,576.0
24.0,99.16177,32.196,5.377,5010.0,574.0
24.0,99.18552,32.154,5.35,11564.0,575.0
24.0,99.20189,32.099,5.04,11583.0,565.0
24.0,99.22646,32.104,5.101,11668.0,569.0
24.0,74.68709,35.902,7.973,11280.0,495.0
24.0,100.0,35.056,6.062,11461.0,518.0
24.0,99.13596,33.629,4.799,11655.0,562.0
24.0,99.14625,33.644,4.828,11240.0,560.0
24.0,99.16701,33.999,4.979,9364.0,559.0
24.0,99.1713,33.718,4.949,10426.0,563.0
24.0,99.21321,33.55,4.764,10033.0,565.0
24.0,99.26793,33.486,4.702,9665.0,566.0
24.0,99.28722,33.894,5.127,10120.0,566.0
24.0,99.31482,33.712,4.925,10302.0,563.0
24.0,99.34116,33.834,5.029,10315.0,562.0
24.0,99.3,33.895,5.094,10425.0,563.0
24.0,99.30277,33.702,4.895,10448.0,562.0
24.0,99.31615,33.862,5.042,10483.0,560.0
24.0,99.2932,33.421,4.614,10400.0,562.0
24.0,99.28751,33.478,4.67,10111.0,558.0
24.0,99.29222,33.487,4.693,10036.0,551.0
24.0,99.30205,33.582,4.776,9993.0,552.0
24.0,99.28426,33.642,4.827,10002.0,552.0
24.0,99.31964,33.604,4.779,10009.0,550.0
24.0,99.33512,33.439,4.644,10873.0,543.0
24.0,99.34472,33.461,4.664,11542.0,564.0
24.0,99.36659,33.454,4.659,11637.0,549.0
24.0,97.29575,33.741,4.959,9984.0,547.0
24.0,99.37219,33.934,5.151,8897.0,542.0
24.0,99.36706,33.894,5.115,8887.0,541.0
24.0,99.36461,33.676,4.9,11100.0,540.0
24.0,99.34166,33.86,5.1,11751.0,537.0
24.0,97.0341,34.034,5.261,11695.0,531.0
24.0,97.06007,33.826,5.039,9132.0,535.0
24.0,99.14469,33.873,5.106,9024.0,541.0
24.0,97.09899,33.927,5.158,9008.0,538.0
24.0,99.16462,33.725,4.935,10724.0,543.0
24.0,99.14269,33.699,4.816,11593.0,536.0
24.0,99.14538,34.992,4.692,11395.0,512.0
24.0,99.16278,33.903,4.897,9674.0,538.0
24.0,99.16921,34.237,4.512,8849.0,506.0
24.0,100.0,33.782,4.834,8848.0,531.0
24.0,99.16028,33.672,4.685,8922.0,528.0
24.0,99.1646,33.528,4.752,8931.0,532.0
24.0,99.19657,33.42,4.65,10554.0,533.0
24.0,99.20499,33.4,4.629,11845.0,529.0
24.0,99.19758,33.438,4.669,11683.0,528.0
24.0,99.18367,33.493,4.717,7370.0,524.0
24.0,99.1915,33.503,4.726,11516.0,526.0
24.0,99.18565,33.614,4.838,11684.0,524.0
24.0,99.17352,33.852,5.069,11535.0,526.0
24.0,99.1601,33.844,5.052,9916.0,526.0
24.0,99.15072,33.987,5.115,10165.0,518.0
2.36,11.11459,32.728,5.55,735.0,67.0
8.5,27.57767,30.759,1.859,2894.0,96.0
15.19,63.56423,32.623,4.012,7010.0,246.0
0.0,6.22996,11.094,14.642,1888.0,0.0
0.0,14.89593,14.348,4.536,2061.0,0.0
0.0,13.93155,15.26,5.409,4315.0,0.0
0.0,13.99923,15.891,1.806,1700.0,0.0
0.0,13.80373,16.311,3.791,2685.0,0.0
0.0,17.65257,16.184,12.331,4130.0,0.0
0.0,18.05122,16.072,12.368,3900.0,0.0
0.0,16.52775,16.528,13.688,253.0,0.0
0.0,9.46817,16.535,16.507,0.0,0.0
0.0,1.26293,16.641,4.236,4875.0,0.0
0.0,1.23266,16.67,11.731,7153.0,0.0
0.0,1.25203,16.85,11.566,7165.0,0.0
12.86,25.59913,32.351,3.14,5336.0,137.0
24.0,97.36509,32.16,3.359,11711.0,493.0
24.0,99.44125,32.554,3.687,12134.0,515.0
13.86,57.74552,33.178,4.19,6990.0,257.0
16.0,58.2641,32.749,3.887,10021.0,275.0
24.0,97.08707,32.964,4.05,12041.0,540.0
23.0,97.00522,33.211,4.271,11476.0,534.0
21.53,90.94535,33.28,4.38,7937.0,495.0
0.0,1.10886,0.162,0.162,3616.0,0.0
0.0,1.10736,0.058,0.058,7109.0,0.0
7.33,23.66775,35.886,7.483,4768.0,64.0
0.0,0.89379,1.213,0.275,0.0,0.0
6.31,19.02243,37.23,7.362,2201.0,124.0
24.0,99.38331,33.158,4.214,11713.0,554.0
24.0,99.39028,25.843,5.35,11995.0,572.0
24.0,99.4059,33.756,4.816,12135.0,591.0
24.0,99.47714,34.247,5.292,12175.0,606.0
24.0,99.53649,34.339,5.354,9359.0,608.0
22.3,84.44677,34.562,5.791,7964.0,490.0
24.0,99.64141,34.441,5.6,8399.0,618.0
24.0,99.71871,34.313,5.456,10905.0,617.0
24.0,99.74742,34.011,5.178,12054.0,610.0
24.0,99.75088,34.309,5.492,12097.0,613.0
24.0,99.74909,34.468,5.65,12128.0,608.0
24.0,99.79872,34.43,5.551,12143.0,601.0
24.0,99.84617,34.245,5.333,12185.0,594.0
24.0,99.84435,34.185,5.331,8956.0,583.0
24.0,99.82646,34.28,5.438,8835.0,575.0
24.0,99.58738,33.914,5.062,8668.0,568.0
24.0,99.72724,33.859,5.026,10347.0,563.0
24.0,99.80923,34.328,5.492,9743.0,570.0
24.0,99.79386,34.081,5.246,8789.0,549.0
24.0,99.7637,33.785,4.979,11463.0,578.0
24.0,99.75796,34.128,5.328,13565.0,566.0
24.0,99.75943,33.921,5.114,13145.0,566.0
24.0,99.77145,34.186,5.363,12205.0,566.0
24.0,99.77532,34.273,5.437,10827.0,565.0
24.0,99.35326,34.33,5.508,11293.0,567.0
24.0,99.27866,34.359,5.548,11178.0,564.0
24.0,99.27823,34.187,5.375,11004.0,562.0
24.0,99.27279,34.305,5.478,10990.0,559.0
24.0,99.2987,34.269,5.44,11012.0,560.0
24.0,99.30317,34.194,5.352,11043.0,558.0
24.0,99.31749,34.373,5.54,10985.0,558.0
24.0,97.2757,34.192,5.344,10988.0,554.0
24.0,97.45862,34.402,5.538,10686.0,554.0
14.89,66.98926,34.43,5.828,6742.0,292.0
24.0,96.86312,33.587,4.663,9246.0,398.0
24.0,100.0,33.736,4.78,10722.0,520.0
21.17,80.92151,35.592,5.632,7940.0,391.0
24.0,99.71173,33.845,4.497,9015.0,522.0
24.0,99.73792,33.643,4.659,8963.0,530.0
24.0,97.91667,33.616,4.498,10820.0,534.0
24.0,100.0,33.647,4.591,9613.0,538.0
24.0,100.0,33.636,4.582,0.0,542.0
24.0,100.0,34.044,4.515,1415.0,533.0
24.0,100.0,33.339,4.341,12891.0,532.0
24.0,100.0,33.308,4.137,12921.0,525.0
24.0,100.0,33.212,4.189,13419.0,526.0
24.0,100.0,33.399,4.394,13672.0,525.0
24.0,100.0,33.657,4.643,13966.0,526.0
24.0,100.0,34.164,4.172,12875.0,511.0
24.0,100.0,33.475,4.421,12126.0,535.0
24.0,99.99933,33.599,4.539,12203.0,536.0
24.0,100.0,33.712,4.646,12240.0,536.0
24.0,100.0,33.702,4.631,12293.0,538.0
24.0,100.0,33.731,4.66,10495.0,539.0
24.0,100.0,33.958,4.618,11930.0,528.0
24.0,83.89513,35.016,5.885,4026.0,487.0
24.0,83.71412,35.056,5.769,5933.0,488.0
24.0,99.72916,33.69,4.535,14458.0,523.0
24.0,99.70308,33.636,4.594,14190.0,517.0
20.34,85.70982,34.175,5.175,10060.0,401.0
22.5,89.37425,33.035,4.305,10287.0,412.0
24.0,99.7087,33.445,4.666,12091.0,494.0
24.0,99.85056,33.905,5.06,10701.0,500.0
24.0,100.0,33.706,4.896,10716.0,508.0
24.0,100.0,33.785,5.024,10696.0,511.0
24.0,100.0,33.946,5.08,10683.0,511.0
24.0,100.0,33.64,4.885,11184.0,517.0
24.0,100.0,33.696,4.912,10022.0,526.0
24.0,100.0,33.958,5.207,9294.0,527.0
24.0,100.0,33.824,5.065,9866.0,528.0
24.0,100.0,33.847,5.091,12718.0,526.0
21.76,100.0,33.58,4.879,10358.0,473.0
0.0,37.8329,0.084,18.102,64.0,0.0
0.0,11.98073,0.134,2.844,60.0,0.0
12.67,58.77344,32.31,3.419,10187.0,178.0
0.0,1.24451,0.113,0.096,6139.0,0.0
9.41,62.41446,33.181,4.293,7658.0,145.0
24.0,99.87024,32.996,4.072,11612.0,493.0
24.0,99.9243,33.771,4.526,10211.0,495.0
24.0,99.99991,33.541,4.276,9084.0,506.0
24.0,99.98328,33.566,4.63,11488.0,518.0
24.0,100.0,33.731,4.721,12130.0,519.0
24.0,100.0,33.709,4.798,8353.0,525.0
24.0,100.0,33.619,4.619,4054.0,535.0
5.34,24.92335,35.929,6.914,6041.0,38.0
8.49,59.65518,32.845,3.845,10131.0,141.0
24.0,100.0,33.233,4.204,12166.0,511.0
23.75,93.27726,34.772,5.56,12028.0,484.0
24.0,99.9379,33.467,4.416,12133.0,520.0
21.5,84.49579,34.569,5.373,10589.0,404.0
24.0,99.93914,33.591,4.502,10484.0,523.0
24.0,99.97077,34.265,4.287,10538.0,516.0
24.0,99.96926,34.815,4.235,10735.0,518.0
24.0,99.97929,33.697,4.584,11068.0,582.0
24.0,99.9965,33.747,4.633,10919.0,575.0
24.0,99.99945,33.737,4.621,10602.0,573.0
24.0,99.9994,33.658,4.549,10699.0,572.0
24.0,99.9568,33.693,4.575,10642.0,568.0
24.0,99.98671,33.678,4.57,9252.0,569.0
24.0,99.95945,33.668,4.57,10276.0,567.0
2.18,10.28019,35.913,6.911,1493.0,31.0
0.0,1.29181,0.555,27.771,5153.0,0.0
6.5,7.8062,36.575,7.677,5546.0,6.0
24.0,41.03796,46.746,18.172,8713.0,216.0
24.0,35.93376,52.311,23.927,5512.0,217.0
24.0,80.54557,37.816,9.127,7775.0,437.0
0.84,3.24963,33.051,7.116,233.0,15.0
4.0,6.77548,33.702,4.031,2839.0,66.0
24.0,99.2543,32.677,3.71,11709.0,548.0
4.68,19.97482,33.967,4.976,2406.0,59.0
0.0,0.0,2.164,1.41,0.0,0.0
0.0,0.0,2.06,1.382,0.0,0.0
15.98,55.94089,34.894,6.574,7117.0,313.0
24.0,97.85351,33.3,4.23,12085.0,521.0
24.0,97.84729,33.23,4.496,12209.0,534.0
24.0,99.99822,33.011,4.214,12209.0,540.0
24.0,100.0,32.993,4.185,12190.0,548.0
24.0,100.0,33.035,4.22,12204.0,544.0
24.0,100.0,33.224,4.433,12231.0,539.0
24.0,100.0,33.163,4.348,12210.0,540.0
24.0,99.94517,33.638,4.403,11135.0,532.0
24.0,99.99214,33.664,4.229,11759.0,527.0
24.0,99.97591,33.368,4.409,11458.0,532.0
24.0,99.95802,33.291,4.478,12270.0,534.0
24.0,99.88378,33.624,4.838,12334.0,530.0
24.0,99.97388,33.401,4.571,12312.0,540.0
24.0,99.90317,33.667,4.872,12181.0,532.0
24.0,100.0,33.627,4.783,12311.0,534.0
24.0,100.0,33.443,4.607,12323.0,553.0
24.0,100.0,33.493,4.667,12308.0,545.0
24.0,100.0,33.451,4.653,11205.0,534.0
24.0,97.91667,33.467,4.671,11612.0,528.0
24.0,100.0,33.385,4.61,11606.0,530.0
24.0,100.0,33.479,4.706,12239.0,528.0
24.0,100.0,33.374,4.596,12199.0,526.0
24.0,100.0,33.475,4.7,12243.0,522.0
24.0,100.0,33.625,4.697,12223.0,565.0
24.0,99.99811,33.232,4.373,11822.0,488.0
24.0,99.98839,33.348,4.605,11291.0,490.0
24.0,99.99002,33.568,4.783,11266.0,497.0
24.0,99.98257,33.233,4.625,11311.0,501.0
24.0,99.97197,33.349,4.687,11229.0,501.0
24.0,99.99805,33.595,4.569,11172.0,520.0
24.0,99.9898,33.603,4.771,11061.0,525.0
24.0,99.99532,33.785,4.983,12346.0,528.0
24.0,76.87701,38.643,9.972,9446.0,414.0
24.0,45.57708,45.703,17.09,8500.0,260.0
24.0,45.54437,45.709,17.224,9637.0,259.0
24.0,45.54834,45.5,16.987,9705.0,257.0
24.0,45.56906,45.358,16.841,9164.0,259.0
24.0,45.52936,45.271,16.763,8914.0,254.0
24.0,45.56349,45.104,16.576,9136.0,250.0
18.64,35.86533,44.939,16.543,7057.0,205.0
0.0,2.23454,0.747,11.642,0.0,0.0
7.0,10.68589,43.94,17.576,3184.0,38.0
24.0,93.94878,32.095,3.593,11309.0,435.0
22.5,80.40094,35.6,7.154,10239.0,397.0
24.0,99.32948,32.844,4.23,12085.0,494.0
10.64,43.78453,33.226,4.729,5256.0,198.0
16.31,54.95259,31.375,2.946,7846.0,185.0
9.56,38.42053,33.491,4.962,5436.0,124.0
24.0,93.72447,32.373,3.678,12030.0,383.0
24.0,99.39878,32.372,3.68,12248.0,493.0
24.0,99.32879,32.525,3.833,12194.0,408.0
24.0,99.36463,32.545,3.836,12197.0,410.0
24.0,99.40744,32.521,3.794,12224.0,412.0
8.31,19.69866,42.635,14.34,4932.0,64.0
17.03,54.21736,35.687,6.81,10167.0,206.0
24.0,99.15127,32.642,3.791,12154.0,367.0
24.0,99.16504,32.944,4.066,10778.0,376.0
24.0,99.1639,32.964,4.093,11138.0,376.0
24.0,99.16952,33.051,4.157,11633.0,295.0
24.0,99.16179,33.066,4.199,11643.0,293.0
24.0,99.22588,33.048,4.167,9977.0,293.0
24.0,99.43708,32.69,3.773,9967.0,297.0
24.0,99.61136,32.903,4.002,11181.0,299.0
24.0,97.59483,32.879,3.981,11323.0,298.0
24.0,99.77307,32.824,3.918,11841.0,295.0
24.0,99.74402,32.663,3.74,12020.0,292.0
24.0,99.73764,32.695,3.795,11924.0,293.0
12.31,54.53393,33.25,4.432,5477.0,163.0
8.86,26.85192,37.157,8.258,3791.0,100.0
24.0,99.05374,32.112,3.296,11411.0,279.0
24.0,99.5442,32.806,3.697,12121.0,279.0
24.0,97.5398,32.87,3.558,12151.0,281.0
24.0,99.61915,32.814,3.607,12197.0,283.0
24.0,100.0,32.547,3.735,12257.0,288.0
24.0,99.58806,32.562,3.704,12178.0,285.0
24.0,99.51736,33.068,4.175,11195.0,283.0
24.0,99.50071,33.088,4.254,9572.0,288.0
24.0,99.4915,33.038,4.213,10945.0,282.0
24.0,99.62545,33.04,4.198,12136.0,286.0
24.0,99.66575,32.9,4.056,12164.0,286.0
24.0,97.70253,32.795,3.944,10402.0,287.0
24.0,99.69096,32.926,4.097,11726.0,286.0
24.0,99.72568,32.89,4.035,12143.0,285.0
24.14,95.09207,33.459,4.623,9827.0,281.0
10.19,35.22714,32.606,5.974,0.0,141.0
13.48,60.03653,32.19,3.566,62.0,181.0
11.03,34.69197,34.664,5.006,6069.0,153.0
24.0,100.0,32.459,3.865,11891.0,277.0
24.0,99.19064,32.638,4.011,11962.0,281.0
24.0,99.11999,32.618,3.986,1614.0,289.0
16.33,59.91341,33.564,4.738,3114.0,204.0
8.31,27.13855,37.13,7.851,10294.0,57.0
0.0,17.20466,61.621,33.479,9727.0,0.0
0.0,22.20223,56.08,26.212,8709.0,0.0
24.0,100.0,31.757,2.967,11705.0,149.0
24.0,99.44501,32.204,3.363,11927.0,260.0
24.0,99.4365,32.066,3.209,11468.0,257.0
24.0,99.38273,32.127,3.273,11667.0,256.0
24.0,78.6595,35.93,7.082,11697.0,229.0
24.0,98.98683,32.693,3.654,11504.0,273.0
24.0,99.6183,32.645,3.584,11586.0,271.0
24.0,99.69608,32.472,3.606,11479.0,275.0
24.0,99.79639,32.564,3.705,11455.0,277.0
24.0,99.75021,32.663,3.798,11477.0,280.0
24.0,99.60092,32.598,3.732,11521.0,272.0
24.0,99.6642,32.552,3.673,11269.0,272.0
24.0,99.61588,32.473,3.581,11603.0,267.0
24.0,99.62057,32.738,3.856,11568.0,274.0
24.0,99.67915,32.529,3.658,11859.0,274.0
24.0,99.74448,32.382,3.505,12202.0,278.0
24.0,99.73162,32.373,3.499,12227.0,274.0
24.0,99.62913,32.452,3.586,10677.0,272.0
24.0,99.70244,32.423,3.572,12019.0,272.0
24.0,99.80849,32.599,3.737,11366.0,273.0
24.0,99.71806,32.424,3.557,11090.0,272.0
24.0,99.6797,32.423,3.557,11804.0,272.0
24.0,99.59318,32.573,3.692,12298.0,270.0
24.0,99.58693,32.46,3.589,11068.0,271.0
24.0,99.59993,32.397,3.534,11756.0,272.0
24.0,99.69068,32.711,3.832,9710.0,281.0
24.0,99.69704,32.651,3.779,11741.0,281.0
24.0,99.55775,32.5,3.631,9770.0,272.0
23.39,95.56766,33.177,4.299,11659.0,265.0
10.28,52.90703,32.19,3.347,7509.0,107.0
24.0,99.22356,32.202,3.401,12017.0,252.0
24.0,99.68345,32.341,3.655,12029.0,265.0
9.23,44.63895,32.414,3.672,6305.0,105.0
14.5,72.21582,32.8,3.959,8617.0,154.0
0.0,3.58743,25.898,23.036,417.0,0.0
24.0,95.40341,31.922,3.225,7870.0,209.0
8.06,33.90663,32.547,3.832,4139.0,136.0
20.28,100.0,32.289,3.715,10964.0,215.0
18.39,90.78788,32.984,4.412,11408.0,209.0
24.0,100.0,32.743,4.11,12283.0,254.0
24.0,100.0,32.756,4.143,12292.0,284.0
24.0,100.0,32.887,4.267,12260.0,275.0
24.0,100.0,32.843,4.2,12281.0,275.0
13.48,71.48486,33.3,4.58,9188.0,152.0
24.0,99.80814,32.834,4.089,12237.0,260.0
24.0,100.0,32.801,4.146,12284.0,276.0
24.0,99.80331,32.936,4.283,12231.0,275.0
24.0,99.80116,32.999,4.335,12220.0,274.0
24.0,99.91112,33.058,4.392,12099.0,283.0
21.14,86.90285,33.369,4.785,10046.0,241.0
16.0,64.35345,34.312,3.541,7636.0,155.0
24.0,99.39665,33.012,3.94,11389.0,268.0
24.0,99.46837,32.373,3.74,11475.0,274.0
24.0,99.44574,32.894,4.275,12371.0,273.0
22.67,80.48984,36.184,6.299,10065.0,239.0
24.0,99.14743,32.844,4.212,11319.0,276.0
24.0,99.3061,32.979,4.333,11335.0,275.0
24.0,76.35211,37.815,9.253,10878.0,233.0
13.98,49.28121,36.678,7.968,6549.0,171.0
5.19,17.14195,35.35,6.062,3455.0,51.0
24.0,98.88916,32.311,3.49,11204.0,260.0
24.0,98.94932,32.738,3.9,8431.0,270.0
24.0,99.16754,32.52,3.639,7533.0,282.0
24.0,99.17128,32.309,3.427,10135.0,275.0
24.0,99.23068,32.294,3.415,12174.0,276.0
24.0,99.16247,32.283,3.403,11806.0,275.0
24.0,99.1841,32.405,3.538,11649.0,273.0
24.0,99.1284,32.671,3.815,11371.0,276.0
24.0,99.1618,32.723,3.875,11134.0,269.0
24.0,67.09771,39.672,10.929,10896.0,214.0
24.0,46.57028,44.573,15.861,10774.0,204.0
24.0,96.86162,33.151,4.234,11746.0,270.0
10.14,46.98545,33.46,4.564,10664.0,83.0
0.0,25.30931,19.177,1.704,9375.0,0.0
0.0,24.79054,24.499,1.709,8504.0,0.0
0.0,25.31437,26.272,1.887,8231.0,0.0
0.0,25.35245,28.513,2.304,8239.0,0.0
0.0,25.36272,31.562,2.628,8298.0,0.0
4.19,23.10253,41.526,12.26,9016.0,24.0
13.48,29.444,42.522,13.352,9960.0,112.0
24.0,40.17744,45.315,16.334,11141.0,146.0
21.83,35.55135,45.241,16.502,10844.0,153.0
9.64,35.48915,46.563,17.892,6939.0,71.0
2.0,5.33482,53.444,31.153,1452.0,4.0
